thread_count,gsm,tensile_strength,shrinkage_percent,color_fastness,fabric_thickness,defect_count,elongation_percent,moisture_absorption,fabric_type,weave_type,finish_type,production_method,batch_id,roll_number,inspection_time_minutes,warehouse_id,operator_name,inspection_shift,machine_temperature,humidity_level,inspection_notes,fabric_quality
112,361,86.71116338,0.521013597,3,0.444664888,2,24.4613424,7.067362684,wool,twill,printed,handloom,594521,330,5.634339434,WH-A,John,Evening,41.91397131,67.25982154,Approved,High
337,371,112.3733999,8.894365584,1,0.60339667,6,5.2504288,8.699074723,silk,twill,dyed,handloom,794102,3548,43.52487235,WH-C,Ramesh,Morning,26.64497212,63.1402632,Minor issue,Medium
156,310,88.60677397,7.087818306,2,0.431271251,2,8.629015101,8.512354235,cotton,satin,printed,handloom,721235,2108,13.63291479,WH-A,Suresh,Night,36.49472263,50.52531231,Recheck,High
177,312,21.52707643,6.084495825,2,1.035969343,3,5.209787617,10.15619777,polyester,plain,printed,handloom,772613,1871,54.73738648,WH-C,Anita,Morning,38.43661039,68.81094811,Looks fine,Low
255,202,65.42287654,9.557406429,1,1.460043899,7,37.85312836,7.105065291,linen,plain,raw,handloom,621226,1819,25.84797495,WH-C,Priya,Morning,29.04725444,31.57677454,Approved,Low
90,268,104.5103937,3.800773933,2,0.499805492,10,21.66564739,7.065741351,polyester,satin,printed,handloom,411448,4433,52.86151852,WH-B,Priya,Night,43.06485952,45.72801067,Minor issue,Medium
205,324,68.12410854,1.35354166,3,0.15165164,6,30.77826651,12.8915211,linen,satin,dyed,powerloom,705128,4503,10.9165634,WH-C,John,Evening,21.0984989,88.57460692,Looks fine,High
283,348,41.21779115,9.016614813,2,1.496077568,4,25.12008922,7.616328148,cotton,plain,dyed,handloom,579414,898,6.863543502,WH-C,Anita,Morning,38.51553301,89.19772544,OK,Medium
140,116,71.15859562,3.117627056,1,0.791687385,10,27.61202981,10.87441717,silk,plain,printed,powerloom,198997,687,38.16050708,WH-C,Ramesh,Morning,39.23026473,89.51117615,Recheck,Low
210,140,53.36549211,6.982874465,1,0.502476053,5,21.41625134,4.780420243,linen,satin,printed,handloom,334309,2037,42.60548803,WH-B,Anita,Evening,40.74144878,88.58844854,Looks fine,Low
282,131,26.12362459,5.152506066,3,1.054617165,9,36.18571656,9.567416157,silk,,dyed,powerloom,395726,4189,32.36404204,WH-C,Ramesh,Evening,24.83042752,55.96615695,Minor issue,Low
291,196,42.29400631,2.09160667,3,0.882546295,4,21.4923098,5.167116681,silk,plain,raw,powerloom,774591,2429,11.87329635,WH-B,Priya,Evening,41.48239397,76.16932024,Approved,High
342,381,104.3918624,6.59121918,3,0.341828882,0,14.51238876,6.882380003,linen,satin,printed,handloom,317849,2940,26.76706535,WH-A,Priya,Night,28.21497376,47.99581622,Looks fine,High
119,100,93.07294108,5.157198537,5,0.683509183,2,20.36817015,6.301132537,silk,plain,raw,powerloom,902863,1548,37.86940049,WH-B,Anita,Evening,26.60788031,40.83519504,OK,High
119,236,17.01200755,0.744641774,2,0.345544227,3,24.41653291,11.42733586,silk,twill,dyed,handloom,978347,3242,5.174251999,WH-C,Suresh,Night,40.37587733,34.27770452,Approved,Medium
273,324,70.69825168,7.964760269,2,1.471093206,10,36.14086633,11.2446533,cotton,,printed,handloom,449456,3863,58.8931259,WH-A,Anita,Evening,37.21713237,72.41370716,Approved,Low
127,229,30.6981294,1.072468399,3,1.45416442,0,25.01803484,4.783430004,silk,plain,dyed,powerloom,695390,3372,16.38900667,WH-C,Suresh,Night,42.32561262,67.89356297,Approved,High
250,193,54.93170053,3.680066106,1,1.083663978,0,38.80916983,8.416530427,polyester,plain,raw,powerloom,196748,4200,45.04144106,WH-A,Ramesh,Night,37.52272667,49.87164977,OK,High
184,131,72.91541467,,2,0.341062205,6,22.95204822,8.511661009,linen,twill,dyed,powerloom,423631,2633,20.47081725,WH-B,Anita,Evening,33.23333392,74.10451295,Recheck,Medium
137,222,56.14498589,7.217224639,2,0.93126513,9,14.87993402,13.42320097,wool,plain,raw,powerloom,554846,4415,43.36072781,WH-C,John,Night,28.09793166,43.98414954,Minor issue,Low
188,263,,6.766296197,4,1.116300019,13,17.67055518,7.744274487,cotton,plain,dyed,powerloom,752875,861,47.71213415,WH-B,Ramesh,Night,25.60157131,85.87931718,Recheck,Low
166,264,58.73601617,6.874972589,2,0.660097704,14,16.48338353,12.61145345,linen,plain,printed,powerloom,737069,1128,15.36280631,WH-C,Suresh,Morning,42.7997756,49.71368387,Minor issue,Low
215,272,49.97787011,,3,1.45397447,6,30.53501047,8.327259713,silk,twill,raw,handloom,463500,4688,26.13914686,WH-A,Priya,Evening,42.79437316,59.93744268,Looks fine,Medium
295,360,96.35255472,,3,0.805762229,3,35.92963435,4.645051415,cotton,twill,dyed,handloom,302447,4715,43.83930657,WH-C,Priya,Night,32.70042037,83.07681613,Recheck,Medium
161,297,75.7124185,5.409011696,4,1.264765127,8,11.67431252,8.046144209,wool,satin,dyed,powerloom,533884,1826,27.11343381,WH-A,Priya,Evening,44.36783977,45.77242149,Recheck,Medium
338,260,93.58576773,4.820331465,5,1.449108522,4,39.17486313,10.74950822,wool,twill,dyed,handloom,338338,1926,6.867660757,WH-A,Priya,Night,43.50846698,81.22148411,Recheck,High
84,181,,0.923335565,1,0.739613492,3,24.94234038,7.549359324,polyester,plain,raw,powerloom,713728,4760,7.675751165,WH-A,Priya,Morning,20.06655588,32.48558325,Minor issue,Medium
224,119,,6.033270239,1,0.827621234,3,25.5350849,8.673458481,cotton,plain,printed,powerloom,673608,2642,56.26772532,WH-C,Suresh,Morning,37.50760951,86.59856743,Recheck,High
269,119,34.22232066,8.703369186,2,1.147237078,10,19.13695868,6.696167485,linen,twill,printed,powerloom,447980,18,18.24900284,WH-A,Ramesh,Night,33.73859409,74.708771,Recheck,Low
173,155,83.40002103,4.78094377,2,1.106068144,14,21.42640524,11.29176999,polyester,twill,raw,handloom,244486,1158,7.517108162,WH-A,Priya,,43.91775809,89.32592342,Looks fine,Low
297,,35.03181322,9.873049411,1,0.402273782,11,25.89248943,8.552934525,silk,plain,dyed,handloom,523355,4712,50.33018555,WH-B,Suresh,Morning,30.92872232,32.86667151,Minor issue,Low
160,288,87.15686635,1.617864379,3,0.633024125,9,22.84470596,3.913708059,cotton,twill,printed,handloom,326375,4141,54.82189017,WH-B,Ramesh,Evening,43.2360184,73.83537188,Recheck,Medium
88,329,23.29603575,,3,1.077129248,7,18.15779497,10.84221634,wool,twill,printed,powerloom,955711,4963,36.18498883,WH-B,Ramesh,Night,36.47764503,46.05138429,Approved,Low
180,95,,0.656420238,4,0.419282059,6,36.38397354,9.500914568,cotton,plain,raw,handloom,121689,3536,30.4098279,WH-C,John,Morning,30.84122707,84.66043887,OK,High
154,106,81.17573434,8.618717816,5,0.273939686,4,10.20320682,7.492889541,wool,twill,dyed,handloom,763786,249,20.3801491,WH-B,John,Night,31.76405077,40.24882539,Looks fine,Medium
292,383,79.30816037,8.052336328,2,1.280696132,6,23.38362957,6.605847987,cotton,plain,raw,handloom,586844,4872,45.5663026,WH-A,Ramesh,,36.22897406,45.49012921,Approved,Medium
286,217,96.49787172,6.158980207,4,0.963224219,3,7.355441062,8.350991947,silk,twill,printed,handloom,610000,2550,35.71813088,WH-C,Ramesh,Evening,38.25987129,41.54486244,Minor issue,High
191,175,114.1908535,5.10852751,5,0.744646417,6,12.88076457,10.31514685,wool,plain,printed,handloom,762605,1369,46.19339972,WH-B,Ramesh,Night,27.4002653,60.19940895,OK,High
333,265,102.8517992,3.986971138,3,1.186486117,9,38.15049444,7.566448933,linen,twill,printed,handloom,678967,1118,12.1675299,WH-C,Anita,Evening,36.71007406,41.06292749,Looks fine,High
281,364,15.84176556,1.572747427,3,0.521037202,11,17.53711755,6.029037368,wool,,raw,handloom,706072,2062,24.10894494,WH-C,Anita,Morning,27.58070218,56.10432269,OK,Low
198,230,28.07505488,2.757123197,1,1.30844885,4,17.26250763,5.982057476,polyester,twill,printed,handloom,892609,1858,40.73583501,WH-A,Suresh,,32.97065911,73.11628856,Minor issue,Medium
101,380,105.6833997,9.758130174,2,0.931165675,6,6.818909461,14.76420765,wool,twill,printed,handloom,434530,4114,39.81592581,WH-A,Ramesh,Evening,35.21264315,68.39468183,Minor issue,Medium
196,171,81.35729826,6.029758374,5,0.727101443,7,33.661149,13.87088383,cotton,plain,raw,handloom,760924,2390,16.139354,WH-B,John,Night,35.32529952,84.5614522,Recheck,High
319,292,109.2477712,5.528499783,5,1.463109192,4,8.281121072,12.47121594,linen,plain,raw,handloom,231506,3415,6.796812923,WH-B,Priya,Evening,36.67668038,50.38511516,Minor issue,High
138,231,81.33332257,3.410803947,2,0.647538285,10,31.87530897,13.77547037,linen,,raw,powerloom,185454,3478,46.86959108,WH-A,Priya,Morning,38.13953923,68.76635555,Recheck,Medium
260,198,118.6166841,5.147308151,3,0.784341106,6,39.53031365,5.783019837,cotton,satin,printed,handloom,951054,83,23.87099416,WH-B,Suresh,Night,32.77912615,51.184004,OK,High
182,309,43.79164389,6.769679915,2,0.453765921,2,26.24070756,3.277297959,silk,satin,printed,powerloom,915712,1082,55.65932277,WH-A,Anita,Morning,41.42857788,67.73320666,Looks fine,Medium
269,176,67.62157883,1.817094194,5,0.723525333,11,13.19759997,14.23885356,cotton,plain,raw,powerloom,570673,482,27.94238977,WH-B,Suresh,Morning,28.07116484,56.10430218,Approved,Medium
290,202,93.71538772,0.860626595,1,0.495850938,2,30.66853821,6.019191565,cotton,plain,printed,handloom,708542,4887,44.82987158,WH-A,Priya,Morning,32.69021462,79.84756444,Minor issue,High
347,216,91.49980755,9.989461803,3,0.746896626,0,29.56817021,4.633742015,polyester,plain,printed,powerloom,461827,1573,31.55154849,WH-B,Anita,Night,27.90125104,58.78935515,Recheck,High
295,204,78.68751258,3.719433141,1,0.381984139,9,7.294554347,12.63339783,linen,twill,printed,powerloom,103019,521,49.41712103,WH-A,Ramesh,Morning,29.37030705,31.33504521,OK,Low
309,216,,8.664539723,1,0.806871652,13,32.01183164,9.606129433,linen,plain,printed,powerloom,816756,4691,27.58996187,WH-B,Suresh,Morning,29.89536362,41.19099449,OK,Low
170,336,71.46622884,8.764709815,3,0.424142746,10,25.39644106,7.346126629,linen,twill,printed,handloom,834268,53,8.029819742,WH-A,Ramesh,Morning,27.17607135,67.59002019,Recheck,Low
126,348,49.59427629,2.226938518,1,0.429754221,7,29.36722483,11.14290851,cotton,twill,dyed,handloom,181577,2654,45.73754919,WH-B,Suresh,Evening,32.50632922,66.21530705,Approved,Medium
95,380,68.2359166,5.269351184,4,1.079413549,4,38.34775289,12.72551018,polyester,satin,printed,powerloom,660347,2814,20.40555976,WH-C,Ramesh,Evening,29.60385386,35.1930164,OK,High
141,100,56.92890199,1.097695968,1,0.406473293,3,25.30800488,14.98497625,linen,plain,printed,powerloom,379432,2582,8.849565105,WH-A,Ramesh,Morning,44.39814859,55.46307672,OK,High
214,310,86.32318646,1.864267393,5,1.275438759,1,33.47075276,9.331961698,polyester,twill,dyed,powerloom,682347,3095,15.0771305,WH-A,Anita,Evening,30.92515379,81.95212771,OK,High
135,362,63.04196772,8.886475635,1,0.940471488,11,35.75649397,12.25445526,polyester,satin,dyed,powerloom,303261,4103,30.54219741,WH-B,Anita,Night,21.2928952,34.52821742,Minor issue,Low
186,224,103.9799485,3.768147273,1,1.274686452,10,19.36049152,12.44733368,linen,twill,printed,powerloom,890800,4779,46.52650201,WH-A,Priya,Night,35.89567497,72.93007447,Approved,Medium
266,176,39.69637941,2.519742914,1,0.299657987,4,28.09589242,7.217150476,linen,twill,dyed,powerloom,530023,2259,14.80091335,WH-C,Anita,Evening,20.5310777,60.62042662,Approved,Medium
206,339,41.57250165,0.580705638,3,1.202555628,13,25.62315219,5.275653622,silk,,printed,handloom,920417,2821,56.71352837,WH-B,Anita,Morning,33.69693042,55.49286532,Minor issue,Low
204,124,27.46343591,1.041082267,3,1.099693761,5,30.62522582,14.21231628,polyester,plain,raw,powerloom,522264,962,46.98943764,WH-A,Suresh,Morning,44.61370024,41.53273805,Recheck,Medium
95,248,,0.543491486,1,1.475811201,0,28.37154702,14.07527353,linen,satin,printed,handloom,942408,3463,43.4374874,WH-A,Priya,Morning,26.74210065,67.28313273,Minor issue,High
204,335,113.6827196,8.227468359,4,0.634608198,2,11.57669895,11.69186075,polyester,plain,printed,powerloom,587622,1317,56.94707766,WH-B,Ramesh,Night,44.31506802,55.59780412,OK,High
132,207,50.24354626,5.497188614,2,0.79978869,7,9.825683753,6.506462285,linen,plain,raw,powerloom,272685,1535,15.58704165,WH-B,Anita,Evening,24.80875382,58.71157601,Minor issue,Low
185,375,82.63576308,4.492264079,2,0.698191919,8,13.19964421,8.006250024,polyester,satin,dyed,powerloom,515179,3561,42.77558421,WH-C,Ramesh,Night,20.81715936,40.10723492,Minor issue,Medium
345,378,106.5657972,9.908220449,3,0.963155294,11,26.02900081,3.048339732,polyester,plain,dyed,powerloom,745852,3537,43.37145506,WH-A,Ramesh,Morning,22.33371296,42.64129573,Recheck,Medium
267,293,22.31540952,6.916512436,5,1.333638046,3,30.51590698,6.661133484,linen,twill,dyed,handloom,943489,4810,37.34547857,WH-A,Ramesh,Night,20.92162349,41.98930208,Approved,Medium
199,358,105.8240779,6.366964687,3,0.283229087,2,34.72234953,11.36179955,silk,plain,raw,handloom,604138,1835,7.918185069,WH-B,Anita,Morning,36.45319693,71.82467544,Looks fine,High
214,332,54.12463527,1.837555912,4,0.840935544,1,11.60080462,11.79126438,wool,satin,raw,powerloom,578960,773,35.96403099,WH-A,Ramesh,Evening,25.16218718,80.73627473,Minor issue,High
96,343,81.20560601,4.805950057,5,0.280174849,6,35.92066663,5.853856151,linen,satin,raw,powerloom,395537,4365,47.92573297,WH-B,Ramesh,Evening,28.77995378,52.3473249,Minor issue,High
185,184,106.1045971,1.036039464,1,1.071894689,3,6.414336424,3.331967691,,,dyed,handloom,861867,1959,41.51844794,WH-C,John,Morning,39.45666149,83.37742157,Minor issue,High
147,283,59.35252008,4.499906058,4,0.89030097,10,33.19271519,9.02719427,cotton,twill,dyed,powerloom,105704,2953,11.03538445,WH-A,Priya,Evening,38.75102807,66.66295305,Recheck,Medium
239,312,60.09996898,4.70685518,1,1.157223666,12,6.419682006,13.87793099,wool,satin,printed,powerloom,434931,2122,16.35353838,WH-B,Suresh,Night,32.25010563,53.66271614,Minor issue,Low
262,246,96.20751751,7.455714354,2,0.229385689,8,35.45262885,8.73246893,polyester,plain,printed,handloom,564134,2602,22.65053258,WH-A,Anita,,28.80861763,37.16063514,OK,Medium
96,237,25.15249136,3.993186023,5,0.290472669,4,35.34682266,5.448788979,linen,twill,dyed,handloom,266541,3060,28.83796279,WH-A,Priya,Morning,29.00094451,57.82398183,Recheck,Medium
280,328,96.81181475,2.009997745,3,0.874887927,13,8.79081447,10.63336002,polyester,twill,raw,handloom,541396,3772,9.345647626,WH-B,John,Morning,33.71011346,39.17095764,Minor issue,Medium
130,100,75.16842304,7.54953317,2,0.368943795,10,14.45812446,12.34069197,linen,satin,printed,powerloom,397432,1876,39.63857165,WH-B,Suresh,Night,38.22086065,78.57153762,Minor issue,Low
96,163,118.6399004,9.853389107,4,0.422925213,2,9.360036532,8.004597821,cotton,satin,printed,powerloom,408182,1128,56.1678552,WH-A,Ramesh,Evening,21.18977215,44.01103112,Looks fine,High
,217,57.92149951,2.588343872,3,0.502207766,0,15.86146367,13.49759315,cotton,satin,printed,handloom,750155,4059,31.03307582,WH-B,Priya,Evening,36.66224074,74.48350699,Minor issue,High
170,166,103.3708904,0.735270888,5,1.224485065,2,35.13470156,11.39232917,cotton,satin,dyed,powerloom,778504,3758,10.21089298,WH-A,Ramesh,Night,35.86859727,34.85626717,Looks fine,High
151,293,55.40229253,2.695106941,3,1.130766446,11,29.64536421,11.27104371,wool,plain,dyed,powerloom,950932,3240,37.2322178,WH-A,John,Night,31.2746959,80.64731727,Looks fine,Low
276,347,118.4255411,0.695284699,1,0.498464687,6,31.73992817,4.809266474,linen,plain,dyed,handloom,980108,4360,54.60010566,WH-C,Priya,Morning,39.5362419,63.75931709,OK,High
96,259,104.5971197,2.446655406,4,0.743707136,0,6.01020006,5.83152639,wool,plain,printed,handloom,129509,2334,17.22940009,WH-C,Anita,Night,39.11725225,33.91203617,OK,High
110,134,62.82121313,2.993537366,1,0.737468606,8,38.91384865,12.52150468,wool,twill,printed,handloom,243136,344,19.78882046,WH-A,Priya,Morning,36.74714213,53.94908628,OK,Medium
237,323,16.12037092,2.392723317,3,1.066873421,14,6.677748739,6.124100868,polyester,plain,printed,handloom,690268,242,35.68796551,WH-B,Suresh,Morning,32.92356187,60.48287875,Approved,Low
268,233,41.44374976,5.714307563,3,1.230992975,6,28.5424137,11.64643223,linen,plain,dyed,powerloom,260254,2227,48.49789497,WH-C,John,Morning,42.34441439,41.06143819,Minor issue,Medium
121,380,116.3112248,6.311405276,5,1.406810947,7,23.94291804,4.954416891,cotton,satin,dyed,powerloom,574214,3034,56.33250284,WH-A,Ramesh,Morning,44.79708188,34.72262989,Recheck,High
311,215,63.95229957,6.498116609,4,0.388659869,14,17.94347331,10.27566826,silk,satin,dyed,powerloom,193736,1414,12.68303675,WH-C,John,Morning,36.75641878,37.88881171,OK,Low
247,144,70.79654252,3.060161344,4,0.500305924,14,34.33805021,8.990700554,silk,twill,dyed,handloom,608550,2050,58.89256662,WH-B,Ramesh,Morning,36.72749928,49.22275974,Minor issue,Low
107,124,113.5218743,5.21114291,5,0.645238397,3,9.52117978,4.439387415,,satin,raw,powerloom,917632,1724,50.79217032,WH-C,Priya,Evening,27.83442307,42.8171582,Minor issue,High
279,381,80.92322196,6.40004848,2,0.399736856,13,12.34829283,3.643676723,linen,twill,dyed,powerloom,957766,3599,50.39887538,WH-A,Priya,Night,24.98455493,40.88328373,Minor issue,Low
224,90,112.5694645,4.062880818,1,1.324224234,7,34.28888333,11.2136061,cotton,twill,dyed,handloom,727399,4289,40.47655792,WH-A,Ramesh,Morning,33.70810867,32.18466453,Approved,High
124,121,107.8033818,1.571015819,2,0.913956584,6,37.32732705,14.16139156,polyester,satin,dyed,powerloom,968811,4277,42.72152267,WH-C,Suresh,Night,27.67982095,82.60449881,Looks fine,High
167,296,80.46299808,8.015987241,1,1.050145728,6,30.60094068,12.61311385,linen,satin,dyed,handloom,216995,195,53.97260316,WH-C,Ramesh,Evening,33.36642498,46.74593875,OK,Medium
349,359,21.42413697,9.040335245,1,0.71985909,0,25.98654897,10.27969078,linen,satin,printed,powerloom,858447,2839,56.43471267,WH-C,John,Morning,40.68383944,50.07335438,Approved,Medium
219,101,51.8382711,3.98004834,1,0.813609336,8,36.11491996,13.68714051,polyester,plain,raw,handloom,395961,1357,45.53817494,WH-C,Anita,Night,34.61501973,76.22112436,Approved,Low
279,225,26.2448316,3.333696789,2,1.237036233,14,7.754616194,9.257157093,polyester,plain,dyed,powerloom,458924,79,58.63727308,WH-C,Anita,Morning,33.27708601,40.51289455,OK,Low
88,,45.98714406,7.385670078,5,0.230638966,11,28.49625081,3.719524659,wool,satin,printed,powerloom,827755,1036,55.48564225,WH-C,Anita,Night,22.77727179,50.97893718,Approved,Low
330,377,52.51505086,,4,0.498540597,10,5.70781705,5.745696892,linen,satin,raw,powerloom,128439,4656,17.37927425,WH-C,Anita,Morning,42.06829749,41.64707347,Recheck,Medium
232,349,43.29805286,1.128672934,4,0.780470783,3,36.59670691,12.36928989,cotton,plain,dyed,handloom,872281,1075,25.45029321,WH-C,Ramesh,Morning,33.53673177,43.59391122,Approved,High
294,151,53.0977991,2.315885641,4,0.562738559,6,14.23386187,11.99095961,silk,plain,printed,powerloom,448647,4926,36.00196675,WH-C,Priya,Night,32.79598655,41.73847121,Recheck,Medium
102,395,99.38428342,9.172089882,1,1.402153061,11,22.2014695,8.819231066,silk,satin,dyed,handloom,566905,779,58.8533469,WH-A,Priya,Evening,20.60425062,68.50361014,Approved,Low
96,100,59.93556012,8.657892196,4,0.850658402,5,38.27283588,10.52433343,polyester,twill,printed,powerloom,674945,1513,51.88854153,WH-C,John,Night,25.1897759,51.14272806,Approved,Medium
195,185,52.97579777,5.581638659,1,0.941961354,9,5.269861814,13.70799728,linen,plain,printed,handloom,390115,621,45.89160232,WH-A,Suresh,Morning,42.25047765,73.72539647,Looks fine,Low
108,200,70.48779408,6.691931718,1,0.383305774,5,23.71632002,11.22179692,polyester,satin,printed,powerloom,602277,4721,46.94689702,WH-A,Suresh,Evening,26.96653622,59.23203825,OK,Medium
181,316,60.33183236,4.323269,5,0.833213583,11,27.74280757,3.46916237,polyester,twill,printed,powerloom,649486,3533,19.55762497,WH-B,John,Evening,40.61690341,76.26362517,OK,Medium
119,198,117.7087489,2.670591898,5,1.021240778,14,29.870975,5.520980148,polyester,twill,raw,powerloom,529689,4905,39.05828086,WH-C,Anita,Night,23.69270372,32.79656121,Approved,Medium
251,292,102.4934182,1.169830868,2,0.823138408,4,32.37281039,4.309134625,cotton,twill,dyed,powerloom,252418,2738,28.83123856,WH-B,Suresh,Evening,27.98604092,57.34946782,OK,High
